"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_640"	0.400843025546534	1	0	0	62.948184291446	114.168439580858	0	0	65.0665182850364	22.8168578426594	0
"sample_914"	0.401051352786584	1	303.308163742816	83.3287309494327	0	184.188383682737	10.9893783905741	0	91.185343234441	0	0
"sample_275"	0.403736359046942	1	0	0	14.296380209068	33.2553272291454	0	197.598183405997	152.737883141973	0	28.1122260138163
"sample_561"	0.409124326396818	1	761.006629791232	0	0	0	34.9240156071439	0	73.2446268378758	32.8247277637485	0
"sample_710"	0.409167664973541	1	0	0	8.23360016989318	0	0	1077.81756661896	96.9488332111507	0	0
"sample_35"	0.414573728443362	1	117.980906648046	43.8087697621877	0	0	26.6605308689468	247.253107598939	0	37.2966851218801	0
"sample_235"	0.416478807250937	1	0	0	27.3473156240239	0	366.437614610824	305.444380066922	125.77068969823	0	0
"sample_74"	0.419810112447199	1	254.143701921221	112.164912301836	345.77639996711	100.505769784306	0	0	203.409216025527	0	0
"sample_789"	0.420077751602772	1	0	683.075073754958	0	0	0	216.484583702468	440.440342542574	0	0
"sample_550"	0.421299384309833	1	223.10201222851	35.8398821411415	0	85.9507372876981	0	0	67.1073683426508	0	0
"sample_239"	0.423268713637379	1	0	7.56144284727666	0	0	0	235.88664195827	95.5519151944534	0	0
"sample_464"	0.426419189686163	1	0	369.724086156136	137.202126420544	0	0	99.374422553147	0	17.6993648701731	0
"sample_105"	0.427113717304936	1	0	731.952494569608	51.3394730959018	0	6.27179075864477	58.6673607587209	269.182013776959	27.5868670401659	0
"sample_579"	0.435091299061071	1	215.693015295764	176.175784997863	0	0	0	142.257745985204	118.595893917092	12.277559804078	0
"sample_495"	0.435369477257982	1	150.892278962994	0	0	62.4516884301554	0	412.879564005643	160.776468601208	0	0
"sample_613"	0.43563805866482	1	165.834123262932	0	0	34.6142591635134	0	367.551617573555	0	0	0
"sample_370"	0.438012478876955	1	173.408613361338	1190.79937334134	0	0	0	651.504069905521	0	47.2879433917987	0
"sample_866"	0.442710959505793	1	0	43.4159199026711	0	584.623165924025	0	604.454442926946	0	0	38.5064712463573
"sample_355"	0.449656876849978	1	176.682540456615	97.9950901693026	27.7870605805868	0	0	0	52.8717454040673	10.6635633894279	0
"sample_204"	0.456255354868944	1	98.9261448998479	0	0	55.5812736859333	0	196.609340103375	290.883241310843	0	0
"sample_265"	0.457195151821288	1	122.680052836141	0	0	227.724741446703	25.0612923765165	325.25907595315	87.2748373874899	0	0
"sample_683"	0.467603178234286	1	0	0	86.3908992848186	111.530344722504	0	203.362505103872	262.716250888806	0	0
"sample_346"	0.469465678628948	1	164.272935684464	0	28.4155599920351	0	0	0	34.8187414621541	35.4927628613466	0
"sample_14"	0.470191985629176	1	280.054436254535	0	42.0337934586353	0	19.7015206563625	78.8804081704912	409.329841459976	0	0
"sample_827"	0.472804844011243	1	130.405088007625	0	19.9705928614278	0	0	0	174.624319130947	0	0
"sample_423"	0.476912835607522	1	0	0	0	105.7871966228	0	1171.2128033772	0	0	0
"sample_769"	0.477695913134977	1	0	28.3173105226167	0	51.5811983554735	0	233.367989572331	96.7335015495787	0	0
"sample_293"	0.477888425428962	1	267.423220906016	0	0	0	0	94.0811132741168	26.4956658198675	0	0
"sample_764"	0.479264549761566	1	0	0	0	0	14.5622923773973	142.182136694264	217.255570928339	0	0
"sample_941"	0.482260303251517	1	59.3206999410146	0	0	0	21.1174853890044	121.681309099453	82.8224580487965	16.0580475217316	0
"sample_667"	0.486412636693688	1	631.650892322999	0	0	0	0	1158.10870207719	72.2404055998082	0	0
"sample_66"	0.491662016674998	1	219.601220714834	156.429383594383	0	0	0	0	216.969395690784	0	0
"sample_708"	0.492499908856061	1	43.5813474986278	32.2048820453069	0	0	10.0338144039681	0	93.1799560520971	0	0
"sample_788"	0.49581152173704	1	1041.71278059544	0	0	0	0	225.559190914719	453.728028489846	0	0
"sample_411"	0.500247842071787	1	107.330902612932	87.7754135575484	0	0	0	500.77536069235	58.1183231371694	0	0
"sample_81"	0.500611640029838	1	0	0	0	0	0	58.4936581995251	92.5063418004749	0	0
"sample_251"	0.503800116922269	1	203.642154909355	40.6181744662973	35.6305430949735	0	0	97.721049540897	52.3880779884768	0	0
"sample_580"	0.50440148268335	1	50.2683805902201	0	0	0	0	328.35730802141	164.37431138837	0	0
"sample_887"	0.506019403091255	1	85.638661461307	87.8854674157999	0	464.316496700158	0	104.159374422735	0	0	0
"sample_509"	0.510963080568392	1	55.7374259855084	121.315304762241	0	183.909811039999	20.2965306181186	0	765.740927594133	0	0
"sample_954"	0.516056200212961	1	354.14810025834	0	55.6180813494979	0	0	0	85.627332666422	136.60648572574	0
"sample_698"	0.517683787614607	1	176.486497530569	0	57.4403306389455	76.3083458305129	89.2611853915375	170.503640608435	0	0	0
"sample_489"	0.518767148063753	1	0	0	0	0	6.32215020117581	1454.38033416496	370.592284097571	318.705231536288	0
"sample_984"	0.528268558999639	1	70.5719455661202	133.345855414475	128.47283579108	0	0	70.8663223937152	242.74304083461	0	0
"sample_172"	0.538055570202986	1	122.2449522954	0	25.9870331770066	0	0	439.641781245107	92.1262332824867	0	0
"sample_198"	0.541690551576359	1	0	27.1998833174535	5.29684804233523	0	0	375.708411446302	44.7948571939092	0	0
"sample_624"	0.541740839902641	1	71.7323651097224	0	0	0	0	713.267634890277	0	0	0
"sample_594"	0.544173761497209	1	128.810127080755	0	0	72.7599900846801	0	0	113.429882834565	0	0
"sample_441"	0.548278673610094	1	57.4545317304021	0	0	0	0	681.828012320443	179.717455949155	0	0
"sample_660"	0.549031748768737	1	209.992404749456	187.932787471023	0	0	0	224.706921053477	157.832283281731	160.535603444312	0
"sample_703"	0.549669247401775	1	112.704029814769	0	0	0	0	2109.07046997463	410.225500210604	0	0
"sample_318"	0.551952120807598	1	47.9149368696833	61.0609980221813	0	28.1903444233435	0	89.8337206847919	0	0	0
"sample_582"	0.552279633844989	1	87.2699948305548	112.159172956024	0	0	0	72.5005437983237	121.070288415097	0	0
"sample_796"	0.552434363060312	1	161.370008415957	54.553557910886	0	230.488454841408	11.6007982625325	495.87219505082	49.1149855183968	0	0
"sample_58"	0.558897589115793	1	0	117.909618024092	54.7563252884085	130.485107973556	3.08693539979489	491.689147250068	83.0728660640802	0	0
"sample_168"	0.559876139313722	1	375.746377155312	0	0	0	23.96053540054	1331.29308744415	0	0	0
"sample_116"	0.5600167500679	1	225.383216030895	69.2273681233554	0	0	0	0	257.389415845749	0	0
"sample_891"	0.561934084537436	1	191.155039641283	62.8089324778011	0	98.1235757240994	54.8347342924262	89.3341530506748	89.743564813716	0	0
"sample_631"	0.562715694152512	1	0	0	49.423358772693	0	0	462.311533522569	161.265107704738	0	0
